site,time,PM2.5,PM10,AQI
海淀万柳,2023-01-02 23:00:00,15.0,41.0,41.0
海淀四季青,2023-01-02 0:00:00,25.0,49.0,49.0
海淀四季青,2023-01-02 1:00:00,22.0,44.0,44.0
海淀四季青,2023-01-02 2:00:00,12.0,19.0,19.0
海淀四季青,2023-01-02 3:00:00,8.0,15.0,15.0
海淀四季青,2023-01-02 4:00:00,7.0,10.0,13.0
海淀四季青,2023-01-02 5:00:00,6.0,8.0,13.0
海淀四季青,2023-01-02 6:00:00,6.0,69.79641019204217,12.0
海淀四季青,2023-01-02 7:00:00,6.0,12.0,13.0
海淀四季青,2023-01-02 8:00:00,6.0,18.0,18.0
海淀四季青,2023-01-02 9:00:00,7.0,11.0,13.0
海淀四季青,2023-01-02 10:00:00,8.0,69.79641019204217,15.0
海淀四季青,2023-01-02 11:00:00,10.0,17.0,17.0
海淀四季青,2023-01-02 12:00:00,12.0,19.0,19.0
海淀四季青,2023-01-02 13:00:00,12.0,19.0,19.0
海淀四季青,2023-01-02 14:00:00,11.0,16.0,17.0
海淀四季青,2023-01-02 15:00:00,12.0,69.79641019204217,18.0
海淀四季青,2023-01-02 16:00:00,13.0,14.0,19.0
海淀四季青,2023-01-02 17:00:00,13.0,23.0,23.0
海淀四季青,2023-01-02 18:00:00,14.0,36.0,36.0
海淀四季青,2023-01-02 19:00:00,32.46676550531258,69.79641019204217,61.24772894672232
海淀四季青,2023-01-02 20:00:00,14.0,48.0,48.0
海淀四季青,2023-01-02 21:00:00,13.0,31.0,31.0
海淀四季青,2023-01-02 22:00:00,13.0,29.0,29.0
海淀四季青,2023-01-02 23:00:00,13.0,31.0,31.0
丰台小屯,2023-01-02 0:00:00,42.0,99.0,75.0
丰台小屯,2023-01-02 1:00:00,14.0,27.0,27.0
丰台小屯,2023-01-02 2:00:00,9.0,17.0,17.0
丰台小屯,2023-01-02 3:00:00,7.0,14.0,14.0
丰台小屯,2023-01-02 4:00:00,6.0,12.0,14.0
丰台小屯,2023-01-02 5:00:00,7.0,14.0,15.0
丰台小屯,2023-01-02 6:00:00,8.0,18.0,18.0
丰台小屯,2023-01-02 7:00:00,7.0,15.0,15.0
丰台小屯,2023-01-02 8:00:00,7.0,15.0,15.0
丰台小屯,2023-01-02 9:00:00,7.0,14.0,15.0
丰台小屯,2023-01-02 10:00:00,8.0,17.0,17.0
丰台小屯,2023-01-02 11:00:00,11.0,22.0,22.0
丰台小屯,2023-01-02 12:00:00,13.0,25.0,25.0
丰台小屯,2023-01-02 13:00:00,12.0,25.0,25.0
丰台小屯,2023-01-02 14:00:00,12.0,26.0,26.0
丰台小屯,2023-01-02 15:00:00,12.0,27.0,27.0
丰台小屯,2023-01-02 16:00:00,12.0,28.0,28.0
丰台小屯,2023-01-02 17:00:00,12.0,29.0,29.0
丰台小屯,2023-01-02 18:00:00,16.0,38.0,38.0
丰台小屯,2023-01-02 19:00:00,32.46676550531258,69.79641019204217,61.24772894672232
丰台小屯,2023-01-02 20:00:00,35.0,91.0,71.0
丰台小屯,2023-01-02 21:00:00,38.0,89.0,70.0
丰台小屯,2023-01-02 22:00:00,38.0,84.0,67.0
丰台小屯,2023-01-02 23:00:00,26.0,64.0,57.0
丰台云岗,2023-01-02 0:00:00,21.0,46.0,46.0
丰台云岗,2023-01-02 1:00:00,20.0,44.0,44.0
丰台云岗,2023-01-02 2:00:00,19.0,39.0,39.0
丰台云岗,2023-01-02 3:00:00,11.0,23.0,23.0
丰台云岗,2023-01-02 4:00:00,7.0,16.0,16.0
丰台云岗,2023-01-02 5:00:00,6.0,14.0,14.0
丰台云岗,2023-01-02 6:00:00,8.0,17.0,17.0
丰台云岗,2023-01-02 7:00:00,10.0,21.0,21.0
丰台云岗,2023-01-02 8:00:00,8.0,20.0,20.0
丰台云岗,2023-01-02 9:00:00,8.0,18.0,18.0
丰台云岗,2023-01-02 10:00:00,8.0,21.0,21.0
丰台云岗,2023-01-02 11:00:00,9.0,22.0,22.0
丰台云岗,2023-01-02 12:00:00,11.0,25.0,25.0
丰台云岗,2023-01-02 13:00:00,12.0,25.0,25.0
丰台云岗,2023-01-02 14:00:00,13.0,26.0,26.0
丰台云岗,2023-01-02 15:00:00,13.0,26.0,26.0
丰台云岗,2023-01-02 16:00:00,13.0,25.0,25.0
丰台云岗,2023-01-02 17:00:00,19.0,36.0,36.0
丰台云岗,2023-01-02 18:00:00,27.0,48.0,48.0
丰台云岗,2023-01-02 19:00:00,32.46676550531258,69.79641019204217,61.24772894672232
丰台云岗,2023-01-02 20:00:00,32.0,66.0,58.0
丰台云岗,2023-01-02 21:00:00,33.0,68.0,59.0
丰台云岗,2023-01-02 22:00:00,23.0,51.0,51.0
丰台云岗,2023-01-02 23:00:00,15.0,32.0,32.0
石景山古城,2023-01-02 0:00:00,31.0,67.0,59.0
石景山古城,2023-01-02 1:00:00,21.0,45.0,45.0
石景山古城,2023-01-02 2:00:00,14.0,30.0,30.0
石景山古城,2023-01-02 3:00:00,9.0,18.0,18.0
石景山古城,2023-01-02 4:00:00,7.0,15.0,15.0
石景山古城,2023-01-02 5:00:00,7.0,16.0,16.0
石景山古城,2023-01-02 6:00:00,9.0,19.0,19.0
石景山古城,2023-01-02 7:00:00,9.0,18.0,18.0
石景山古城,2023-01-02 8:00:00,9.0,18.0,18.0
石景山古城,2023-01-02 9:00:00,7.0,17.0,17.0
石景山古城,2023-01-02 10:00:00,8.0,20.0,20.0
石景山古城,2023-01-02 11:00:00,11.0,25.0,25.0
石景山古城,2023-01-02 12:00:00,13.0,31.0,31.0
石景山古城,2023-01-02 13:00:00,13.0,30.0,30.0
石景山古城,2023-01-02 14:00:00,13.0,30.0,30.0
石景山古城,2023-01-02 15:00:00,13.0,30.0,30.0
石景山古城,2023-01-02 16:00:00,13.0,31.0,31.0
石景山古城,2023-01-02 17:00:00,14.0,31.0,31.0
石景山古城,2023-01-02 18:00:00,20.0,42.0,42.0
石景山古城,2023-01-02 19:00:00,32.46676550531258,69.79641019204217,61.24772894672232
石景山古城,2023-01-02 20:00:00,34.0,66.0,58.0
石景山古城,2023-01-02 21:00:00,29.0,59.0,55.0
石景山古城,2023-01-02 22:00:00,15.0,30.0,30.0
石景山古城,2023-01-02 23:00:00,24.0,54.0,52.0
东城东四,2023-01-03 0:00:00,10.0,20.0,20.0
东城东四,2023-01-03 1:00:00,9.0,19.0,19.0
东城东四,2023-01-03 2:00:00,10.0,19.0,19.0
东城东四,2023-01-03 3:00:00,11.0,21.0,21.0
东城东四,2023-01-03 4:00:00,9.0,17.0,17.0
东城东四,2023-01-03 5:00:00,8.0,15.0,15.0
东城东四,2023-01-03 6:00:00,8.0,15.0,15.0
东城东四,2023-01-03 7:00:00,8.0,15.0,15.0
东城东四,2023-01-03 8:00:00,9.0,18.0,18.0
东城东四,2023-01-03 9:00:00,10.0,20.0,20.0
东城东四,2023-01-03 10:00:00,12.0,22.0,22.0
东城东四,2023-01-03 11:00:00,12.0,23.0,23.0
东城东四,2023-01-03 12:00:00,15.0,29.0,29.0
东城东四,2023-01-03 13:00:00,16.0,32.0,32.0
东城东四,2023-01-03 14:00:00,17.0,35.0,35.0
东城东四,2023-01-03 15:00:00,19.0,40.0,40.0
东城东四,2023-01-03 16:00:00,21.0,46.0,46.0
东城东四,2023-01-03 17:00:00,28.0,58.0,54.0
东城东四,2023-01-03 18:00:00,32.0,67.0,59.0
东城东四,2023-01-03 19:00:00,27.0,59.0,55.0
东城东四,2023-01-03 20:00:00,31.0,186.0,118.0
东城东四,2023-01-03 21:00:00,34.0,164.0,107.0
东城东四,2023-01-03 22:00:00,31.0,101.0,76.0
东城东四,2023-01-03 23:00:00,30.0,86.0,68.0
东城天坛,2023-01-03 0:00:00,12.0,19.0,19.0
东城天坛,2023-01-03 1:00:00,11.0,17.0,17.0
东城天坛,2023-01-03 2:00:00,11.0,16.0,16.0
东城天坛,2023-01-03 3:00:00,11.0,16.0,16.0
东城天坛,2023-01-03 4:00:00,10.0,15.0,15.0
东城天坛,2023-01-03 5:00:00,9.0,13.0,13.0
东城天坛,2023-01-03 6:00:00,8.0,12.0,12.0
东城天坛,2023-01-03 7:00:00,8.0,12.0,13.0
东城天坛,2023-01-03 8:00:00,10.0,16.0,16.0
东城天坛,2023-01-03 9:00:00,10.0,20.0,20.0
东城天坛,2023-01-03 10:00:00,10.0,20.0,20.0
东城天坛,2023-01-03 11:00:00,11.0,21.0,21.0
东城天坛,2023-01-03 12:00:00,13.0,25.0,25.0
东城天坛,2023-01-03 13:00:00,17.0,30.0,30.0
东城天坛,2023-01-03 14:00:00,21.0,37.0,37.0
东城天坛,2023-01-03 15:00:00,29.0,48.0,48.0
东城天坛,2023-01-03 16:00:00,33.0,54.0,52.0
东城天坛,2023-01-03 17:00:00,30.0,49.0,49.0
东城天坛,2023-01-03 18:00:00,31.0,50.0,50.0
东城天坛,2023-01-03 19:00:00,32.0,51.0,51.0
东城天坛,2023-01-03 20:00:00,37.0,57.0,54.0
东城天坛,2023-01-03 21:00:00,42.0,64.0,59.0
东城天坛,2023-01-03 22:00:00,43.0,65.0,60.0
东城天坛,2023-01-03 23:00:00,45.0,66.0,63.0
西城官园,2023-01-03 0:00:00,9.0,18.0,18.0
西城官园,2023-01-03 1:00:00,14.0,19.0,20.0
西城官园,2023-01-03 2:00:00,11.0,18.0,18.0
西城官园,2023-01-03 3:00:00,11.0,18.0,18.0
西城官园,2023-01-03 4:00:00,10.0,18.0,18.0
西城官园,2023-01-03 5:00:00,8.0,15.0,15.0
西城官园,2023-01-03 6:00:00,8.0,15.0,16.0
西城官园,2023-01-03 7:00:00,9.0,16.0,16.0
西城官园,2023-01-03 8:00:00,11.0,20.0,20.0
西城官园,2023-01-03 9:00:00,16.0,24.0,24.0
西城官园,2023-01-03 10:00:00,14.0,28.0,28.0
西城官园,2023-01-03 11:00:00,18.0,35.0,35.0
西城官园,2023-01-03 12:00:00,24.0,43.0,43.0
西城官园,2023-01-03 13:00:00,25.0,45.0,45.0
西城官园,2023-01-03 14:00:00,25.0,46.0,46.0
西城官园,2023-01-03 15:00:00,27.0,51.0,51.0
西城官园,2023-01-03 16:00:00,29.0,55.0,53.0
西城官园,2023-01-03 17:00:00,34.0,62.0,56.0
西城官园,2023-01-03 18:00:00,37.0,63.0,57.0
西城官园,2023-01-03 19:00:00,33.0,60.0,55.0
西城官园,2023-01-03 20:00:00,44.0,77.0,64.0
西城官园,2023-01-03 21:00:00,48.0,82.0,67.0
西城官园,2023-01-03 22:00:00,38.0,67.0,59.0
西城官园,2023-01-03 23:00:00,32.46676550531258,69.79641019204217,36.0
西城万寿西宫,2023-01-03 0:00:00,10.0,16.0,16.0
西城万寿西宫,2023-01-03 1:00:00,10.0,17.0,17.0
西城万寿西宫,2023-01-03 2:00:00,11.0,18.0,18.0
西城万寿西宫,2023-01-03 3:00:00,11.0,17.0,17.0
西城万寿西宫,2023-01-03 4:00:00,10.0,15.0,15.0
西城万寿西宫,2023-01-03 5:00:00,9.0,13.0,13.0
西城万寿西宫,2023-01-03 6:00:00,9.0,13.0,13.0
西城万寿西宫,2023-01-03 7:00:00,9.0,14.0,14.0
西城万寿西宫,2023-01-03 8:00:00,10.0,16.0,16.0
西城万寿西宫,2023-01-03 9:00:00,11.0,17.0,17.0
西城万寿西宫,2023-01-03 10:00:00,11.0,19.0,19.0
西城万寿西宫,2023-01-03 11:00:00,17.0,29.0,29.0
西城万寿西宫,2023-01-03 12:00:00,19.0,34.0,34.0
西城万寿西宫,2023-01-03 13:00:00,22.0,37.0,37.0
西城万寿西宫,2023-01-03 14:00:00,32.46676550531258,69.79641019204217,16.0
西城万寿西宫,2023-01-03 15:00:00,37.0,69.79641019204217,53.0
西城万寿西宫,2023-01-03 16:00:00,45.0,58.0,63.0
西城万寿西宫,2023-01-03 17:00:00,43.0,59.0,60.0
西城万寿西宫,2023-01-03 18:00:00,44.0,61.0,62.0
西城万寿西宫,2023-01-03 19:00:00,47.0,69.0,65.0
西城万寿西宫,2023-01-03 20:00:00,51.0,80.0,70.0
西城万寿西宫,2023-01-03 21:00:00,51.0,83.0,70.0
西城万寿西宫,2023-01-03 22:00:00,53.0,88.0,73.0
西城万寿西宫,2023-01-03 23:00:00,44.0,74.0,62.0
朝阳奥体中心,2023-01-03 0:00:00,10.0,19.0,19.0
朝阳奥体中心,2023-01-03 1:00:00,10.0,18.0,18.0
朝阳奥体中心,2023-01-03 2:00:00,10.0,19.0,19.0
朝阳奥体中心,2023-01-03 3:00:00,9.0,17.0,17.0
朝阳奥体中心,2023-01-03 4:00:00,8.0,15.0,19.0
朝阳奥体中心,2023-01-03 5:00:00,7.0,14.0,15.0
朝阳奥体中心,2023-01-03 6:00:00,8.0,14.0,15.0
朝阳奥体中心,2023-01-03 7:00:00,8.0,14.0,14.0
朝阳奥体中心,2023-01-03 8:00:00,9.0,16.0,16.0
朝阳奥体中心,2023-01-03 9:00:00,9.0,17.0,17.0
朝阳奥体中心,2023-01-03 10:00:00,10.0,20.0,20.0
朝阳奥体中心,2023-01-03 11:00:00,13.0,28.0,28.0
朝阳奥体中心,2023-01-03 12:00:00,16.0,33.0,33.0
朝阳奥体中心,2023-01-03 13:00:00,17.0,34.0,34.0
朝阳奥体中心,2023-01-03 14:00:00,19.0,35.0,35.0
朝阳奥体中心,2023-01-03 15:00:00,18.0,36.0,36.0
朝阳奥体中心,2023-01-03 16:00:00,17.0,37.0,37.0
朝阳奥体中心,2023-01-03 17:00:00,17.0,40.0,40.0
朝阳奥体中心,2023-01-03 18:00:00,17.0,43.0,43.0
朝阳奥体中心,2023-01-03 19:00:00,19.0,46.0,46.0
朝阳奥体中心,2023-01-03 20:00:00,21.0,48.0,48.0
朝阳奥体中心,2023-01-03 21:00:00,25.0,55.0,53.0
朝阳奥体中心,2023-01-03 22:00:00,27.0,58.0,54.0
朝阳奥体中心,2023-01-03 23:00:00,34.0,70.0,60.0
朝阳农展馆,2023-01-03 0:00:00,10.0,24.0,24.0
朝阳农展馆,2023-01-03 1:00:00,9.0,20.0,20.0
朝阳农展馆,2023-01-03 2:00:00,9.0,20.0,20.0
朝阳农展馆,2023-01-03 3:00:00,9.0,20.0,20.0
朝阳农展馆,2023-01-03 4:00:00,9.0,20.0,20.0
朝阳农展馆,2023-01-03 5:00:00,9.0,17.0,17.0
朝阳农展馆,2023-01-03 6:00:00,7.0,15.0,15.0
朝阳农展馆,2023-01-03 7:00:00,8.0,16.0,16.0
朝阳农展馆,2023-01-03 8:00:00,8.0,17.0,17.0
朝阳农展馆,2023-01-03 9:00:00,9.0,21.0,21.0
朝阳农展馆,2023-01-03 10:00:00,10.0,24.0,24.0
朝阳农展馆,2023-01-03 11:00:00,11.0,26.0,26.0
朝阳农展馆,2023-01-03 12:00:00,11.0,25.0,25.0
朝阳农展馆,2023-01-03 13:00:00,13.0,29.0,29.0
朝阳农展馆,2023-01-03 14:00:00,16.0,33.0,33.0
朝阳农展馆,2023-01-03 15:00:00,18.0,37.0,37.0
朝阳农展馆,2023-01-03 16:00:00,19.0,41.0,41.0
朝阳农展馆,2023-01-03 17:00:00,21.0,45.0,45.0
朝阳农展馆,2023-01-03 18:00:00,21.0,46.0,46.0
朝阳农展馆,2023-01-03 19:00:00,22.0,48.0,48.0
朝阳农展馆,2023-01-03 20:00:00,26.0,53.0,52.0
朝阳农展馆,2023-01-03 21:00:00,30.0,57.0,54.0
朝阳农展馆,2023-01-03 22:00:00,27.0,53.0,52.0
朝阳农展馆,2023-01-03 23:00:00,30.0,58.0,54.0
海淀万柳,2023-01-03 0:00:00,14.0,36.0,36.0
海淀万柳,2023-01-03 1:00:00,15.0,38.0,38.0
海淀万柳,2023-01-03 2:00:00,14.0,38.0,38.0
海淀万柳,2023-01-03 3:00:00,12.0,31.0,31.0
海淀万柳,2023-01-03 4:00:00,10.0,23.0,27.0
海淀万柳,2023-01-03 5:00:00,9.0,20.0,25.0
海淀万柳,2023-01-03 6:00:00,9.0,22.0,27.0
海淀万柳,2023-01-03 7:00:00,10.0,23.0,25.0
海淀万柳,2023-01-03 8:00:00,14.0,38.0,38.0
海淀万柳,2023-01-03 9:00:00,15.0,49.0,49.0
海淀万柳,2023-01-03 10:00:00,13.0,35.0,35.0
海淀万柳,2023-01-03 11:00:00,13.0,37.0,37.0
海淀万柳,2023-01-03 12:00:00,17.0,42.0,42.0
海淀万柳,2023-01-03 13:00:00,20.0,51.0,51.0
海淀万柳,2023-01-03 14:00:00,22.0,52.0,51.0
海淀万柳,2023-01-03 15:00:00,23.0,50.0,50.0
海淀万柳,2023-01-03 16:00:00,25.0,54.0,52.0
海淀万柳,2023-01-03 17:00:00,26.0,58.0,54.0
海淀万柳,2023-01-03 18:00:00,33.0,71.0,61.0
海淀万柳,2023-01-03 19:00:00,33.0,73.0,62.0
海淀万柳,2023-01-03 20:00:00,34.0,79.0,65.0
海淀万柳,2023-01-03 21:00:00,34.0,75.0,63.0
海淀万柳,2023-01-03 22:00:00,38.0,80.0,65.0
海淀万柳,2023-01-03 23:00:00,35.0,75.0,63.0
海淀四季青,2023-01-03 0:00:00,12.0,27.0,27.0
海淀四季青,2023-01-03 1:00:00,11.0,21.0,22.0
海淀四季青,2023-01-03 2:00:00,11.0,14.0,24.0
海淀四季青,2023-01-03 3:00:00,10.0,15.0,24.0
海淀四季青,2023-01-03 4:00:00,10.0,13.0,24.0
海淀四季青,2023-01-03 5:00:00,10.0,10.0,22.0
海淀四季青,2023-01-03 6:00:00,9.0,11.0,21.0
海淀四季青,2023-01-03 7:00:00,10.0,13.0,22.0
海淀四季青,2023-01-03 8:00:00,10.0,15.0,21.0
海淀四季青,2023-01-03 9:00:00,13.0,30.0,30.0
海淀四季青,2023-01-03 10:00:00,17.0,32.0,32.0
海淀四季青,2023-01-03 11:00:00,15.0,27.0,27.0
海淀四季青,2023-01-03 12:00:00,17.0,23.0,25.0
海淀四季青,2023-01-03 13:00:00,19.0,30.0,30.0
海淀四季青,2023-01-03 14:00:00,22.0,30.0,32.0
海淀四季青,2023-01-03 15:00:00,23.0,29.0,33.0
海淀四季青,2023-01-03 16:00:00,25.0,39.0,39.0
海淀四季青,2023-01-03 17:00:00,30.0,53.0,52.0
海淀四季青,2023-01-03 18:00:00,31.0,55.0,53.0
海淀四季青,2023-01-03 19:00:00,31.0,49.0,49.0
海淀四季青,2023-01-03 20:00:00,33.0,51.0,51.0
海淀四季青,2023-01-03 21:00:00,35.0,51.0,51.0
海淀四季青,2023-01-03 22:00:00,35.0,48.0,50.0
海淀四季青,2023-01-03 23:00:00,34.0,51.0,51.0
丰台小屯,2023-01-03 0:00:00,23.0,55.0,53.0
丰台小屯,2023-01-03 1:00:00,16.0,36.0,36.0
丰台小屯,2023-01-03 2:00:00,13.0,30.0,30.0
丰台小屯,2023-01-03 3:00:00,13.0,30.0,32.0
丰台小屯,2023-01-03 4:00:00,11.0,24.0,29.0
丰台小屯,2023-01-03 5:00:00,9.0,20.0,25.0
丰台小屯,2023-01-03 6:00:00,12.0,24.0,25.0
丰台小屯,2023-01-03 7:00:00,15.0,29.0,29.0
丰台小屯,2023-01-03 8:00:00,13.0,27.0,31.0
丰台小屯,2023-01-03 9:00:00,13.0,35.0,35.0
丰台小屯,2023-01-03 10:00:00,15.0,35.0,35.0
丰台小屯,2023-01-03 11:00:00,16.0,36.0,36.0
丰台小屯,2023-01-03 12:00:00,17.0,37.0,37.0
丰台小屯,2023-01-03 13:00:00,19.0,42.0,42.0
丰台小屯,2023-01-03 14:00:00,21.0,47.0,47.0
丰台小屯,2023-01-03 15:00:00,28.0,57.0,54.0
丰台小屯,2023-01-03 16:00:00,29.0,59.0,55.0
丰台小屯,2023-01-03 17:00:00,29.0,59.0,55.0
丰台小屯,2023-01-03 18:00:00,34.0,79.0,65.0
丰台小屯,2023-01-03 19:00:00,40.0,93.0,72.0
丰台小屯,2023-01-03 20:00:00,44.0,98.0,74.0
丰台小屯,2023-01-03 21:00:00,44.0,95.0,73.0
丰台小屯,2023-01-03 22:00:00,46.0,100.0,75.0
丰台小屯,2023-01-03 23:00:00,43.0,101.0,76.0
丰台云岗,2023-01-03 0:00:00,12.0,27.0,27.0
丰台云岗,2023-01-03 1:00:00,13.0,29.0,29.0
丰台云岗,2023-01-03 2:00:00,14.0,31.0,31.0
丰台云岗,2023-01-03 3:00:00,14.0,31.0,31.0
丰台云岗,2023-01-03 4:00:00,13.0,30.0,30.0
丰台云岗,2023-01-03 5:00:00,14.0,34.0,34.0
丰台云岗,2023-01-03 6:00:00,14.0,32.0,32.0
丰台云岗,2023-01-03 7:00:00,14.0,31.0,31.0
丰台云岗,2023-01-03 8:00:00,14.0,32.0,32.0
丰台云岗,2023-01-03 9:00:00,15.0,34.0,34.0
丰台云岗,2023-01-03 10:00:00,14.0,33.0,33.0
丰台云岗,2023-01-03 11:00:00,14.0,32.0,32.0
丰台云岗,2023-01-03 12:00:00,15.0,33.0,33.0
丰台云岗,2023-01-03 13:00:00,19.0,37.0,37.0
丰台云岗,2023-01-03 14:00:00,23.0,42.0,42.0
丰台云岗,2023-01-03 15:00:00,26.0,46.0,46.0
丰台云岗,2023-01-03 16:00:00,33.0,53.0,52.0
丰台云岗,2023-01-03 17:00:00,37.0,57.0,54.0
丰台云岗,2023-01-03 18:00:00,39.0,57.0,55.0
丰台云岗,2023-01-03 19:00:00,35.0,55.0,53.0
丰台云岗,2023-01-03 20:00:00,31.0,51.0,51.0
丰台云岗,2023-01-03 21:00:00,35.0,59.0,55.0
丰台云岗,2023-01-03 22:00:00,36.0,63.0,57.0
丰台云岗,2023-01-03 23:00:00,32.0,57.0,54.0
石景山古城,2023-01-03 0:00:00,22.0,50.0,50.0
石景山古城,2023-01-03 1:00:00,22.0,65.0,58.0
石景山古城,2023-01-03 2:00:00,21.0,64.0,57.0
石景山古城,2023-01-03 3:00:00,16.0,43.0,43.0
石景山古城,2023-01-03 4:00:00,15.0,45.0,45.0
石景山古城,2023-01-03 5:00:00,9.0,19.0,19.0
石景山古城,2023-01-03 6:00:00,11.0,23.0,23.0
石景山古城,2023-01-03 7:00:00,15.0,35.0,35.0
石景山古城,2023-01-03 8:00:00,17.0,40.0,40.0
石景山古城,2023-01-03 9:00:00,14.0,34.0,34.0
石景山古城,2023-01-03 10:00:00,16.0,38.0,38.0
石景山古城,2023-01-03 11:00:00,17.0,41.0,41.0
石景山古城,2023-01-03 12:00:00,17.0,41.0,41.0
石景山古城,2023-01-03 13:00:00,20.0,46.0,46.0
石景山古城,2023-01-03 14:00:00,23.0,52.0,51.0
石景山古城,2023-01-03 15:00:00,24.0,53.0,52.0
石景山古城,2023-01-03 16:00:00,30.0,59.0,55.0
石景山古城,2023-01-03 17:00:00,32.0,60.0,55.0
石景山古城,2023-01-03 18:00:00,38.0,70.0,60.0
石景山古城,2023-01-03 19:00:00,43.0,85.0,68.0
石景山古城,2023-01-03 20:00:00,50.0,100.0,75.0
石景山古城,2023-01-03 21:00:00,49.0,108.0,79.0
石景山古城,2023-01-03 22:00:00,42.0,107.0,79.0
石景山古城,2023-01-03 23:00:00,42.0,110.0,80.0
东城东四,2023-01-04 0:00:00,30.0,79.0,65.0
东城东四,2023-01-04 1:00:00,32.0,77.0,64.0
东城东四,2023-01-04 2:00:00,38.0,85.0,68.0
东城东四,2023-01-04 3:00:00,33.0,68.0,59.0
东城东四,2023-01-04 4:00:00,27.0,55.0,53.0
东城东四,2023-01-04 5:00:00,24.0,48.0,48.0
东城东四,2023-01-04 6:00:00,25.0,49.0,49.0
东城东四,2023-01-04 7:00:00,19.0,35.0,35.0
东城东四,2023-01-04 8:00:00,18.0,32.0,32.0
东城东四,2023-01-04 9:00:00,20.0,37.0,37.0
东城东四,2023-01-04 10:00:00,22.0,44.0,44.0
东城东四,2023-01-04 11:00:00,26.0,51.0,51.0
东城东四,2023-01-04 12:00:00,29.0,56.0,53.0
东城东四,2023-01-04 13:00:00,28.0,53.0,52.0
东城东四,2023-01-04 14:00:00,27.0,52.0,51.0
东城东四,2023-01-04 15:00:00,32.0,61.0,56.0
东城东四,2023-01-04 16:00:00,42.0,77.0,64.0
东城东四,2023-01-04 17:00:00,54.0,95.0,74.0
东城东四,2023-01-04 18:00:00,69.0,113.0,93.0
东城东四,2023-01-04 19:00:00,78.0,124.0,104.0
东城东四,2023-01-04 20:00:00,86.0,131.0,114.0
东城东四,2023-01-04 21:00:00,89.0,134.0,118.0
东城东四,2023-01-04 22:00:00,95.0,143.0,125.0
东城东四,2023-01-04 23:00:00,99.0,146.0,130.0
东城天坛,2023-01-04 0:00:00,41.0,61.0,58.0
东城天坛,2023-01-04 1:00:00,34.0,52.0,51.0
东城天坛,2023-01-04 2:00:00,37.0,56.0,53.0
东城天坛,2023-01-04 3:00:00,37.0,55.0,53.0
东城天坛,2023-01-04 4:00:00,36.0,54.0,52.0
东城天坛,2023-01-04 5:00:00,35.0,50.0,50.0
东城天坛,2023-01-04 6:00:00,30.0,43.0,43.0
东城天坛,2023-01-04 7:00:00,26.0,37.0,38.0
东城天坛,2023-01-04 8:00:00,24.0,34.0,35.0
东城天坛,2023-01-04 9:00:00,24.0,38.0,38.0
东城天坛,2023-01-04 10:00:00,22.0,35.0,35.0
东城天坛,2023-01-04 11:00:00,27.0,43.0,43.0
东城天坛,2023-01-04 12:00:00,29.0,49.0,49.0
东城天坛,2023-01-04 13:00:00,28.0,48.0,48.0
东城天坛,2023-01-04 14:00:00,32.0,55.0,53.0
东城天坛,2023-01-04 15:00:00,40.0,70.0,60.0
东城天坛,2023-01-04 16:00:00,43.0,76.0,63.0
东城天坛,2023-01-04 17:00:00,32.46676550531258,69.79641019204217,6.0
东城天坛,2023-01-04 18:00:00,69.0,103.0,93.0
东城天坛,2023-01-04 19:00:00,74.0,104.0,99.0
东城天坛,2023-01-04 20:00:00,82.0,112.0,109.0
东城天坛,2023-01-04 21:00:00,89.0,120.0,118.0
东城天坛,2023-01-04 22:00:00,94.0,126.0,124.0
东城天坛,2023-01-04 23:00:00,98.0,134.0,129.0
西城官园,2023-01-04 0:00:00,32.46676550531258,69.79641019204217,36.0
西城官园,2023-01-04 1:00:00,32.46676550531258,69.79641019204217,33.0
西城官园,2023-01-04 2:00:00,31.0,52.0,51.0
西城官园,2023-01-04 3:00:00,30.0,50.0,50.0
西城官园,2023-01-04 4:00:00,30.0,51.0,51.0
西城官园,2023-01-04 5:00:00,30.0,49.0,49.0
西城官园,2023-01-04 6:00:00,30.0,48.0,48.0
西城官园,2023-01-04 7:00:00,29.0,48.0,48.0
西城官园,2023-01-04 8:00:00,27.0,44.0,44.0
西城官园,2023-01-04 9:00:00,20.0,33.0,33.0
西城官园,2023-01-04 10:00:00,21.0,35.0,35.0
西城官园,2023-01-04 11:00:00,26.0,43.0,43.0
西城官园,2023-01-04 12:00:00,30.0,48.0,48.0
西城官园,2023-01-04 13:00:00,31.0,50.0,50.0
西城官园,2023-01-04 14:00:00,38.0,60.0,55.0
西城官园,2023-01-04 15:00:00,43.0,69.0,60.0
西城官园,2023-01-04 16:00:00,48.0,78.0,67.0
西城官园,2023-01-04 17:00:00,59.0,94.0,80.0
西城官园,2023-01-04 18:00:00,73.0,112.0,98.0
西城官园,2023-01-04 19:00:00,79.0,123.0,105.0
西城官园,2023-01-04 20:00:00,87.0,131.0,115.0
西城官园,2023-01-04 21:00:00,92.0,135.0,122.0
西城官园,2023-01-04 22:00:00,103.0,144.0,135.0
西城官园,2023-01-04 23:00:00,110.0,150.0,144.0
西城万寿西宫,2023-01-04 0:00:00,33.0,58.0,54.0
西城万寿西宫,2023-01-04 1:00:00,34.0,59.0,55.0
西城万寿西宫,2023-01-04 2:00:00,35.0,62.0,56.0
西城万寿西宫,2023-01-04 3:00:00,36.0,57.0,54.0
